Divs,Phrases
L4_CH_03,"Ce n’est pas que si les personnes qui se mettent de temps en temps à ces études, voulaient faire justement ce qu’il faut pour passer plus avant, on ne puisse espérer d’avancer beaucoup en temps ; et on ne doit point s’imaginer que tout est fait, puisque, même dans la géométrie ordinaire, on n’a pas encore de méthode pour déterminer les meilleures constructions, quand les problèmes sont un peu composés."
L4_CH_03,Une certaine progression de synthèse devrait être mêlée avec notre analyse pour y mieux réussir.
L4_CH_03,Et je me souviens d’avoir ouï dire que monsieur le pensionnaire de Witt[17] avait quelques méditations sur ce sujet.
L4_CH_03,"C’est bien une autre difficulté de savoir si un être purement matériel pense ou non ; et peut-être ne serons-nous jamais capables de le connaître, quoique nous ayons les idées de la matière et de la pensée, par la raison qu’il nous est impossible de découvrir par la contemplation de nos propres idées, sans la révélation, si Dieu n’a point donné à quelques amas de matière, disposés comme il le trouve à propos, la puissance d’apercevoir et de penser, ou s’il n’a pas uni et joint à la matière, ainsi disposée, une substance immatérielle qui pense."
L4_CH_03,"Car, par rapport à nos notions, il ne nous est pas plus malaisé de concevoir que Dieu peut, s’il lui plaît, ajoutera notre idée de la matière la faculté de penser, que de comprendre qu’il y joigne une autre substance avec la faculté de penser, puisque nous ignorons en quoi consiste la pensée, et a quelle espèce de substance cet être tout-puissant a trouvé à propos d’accorder cette puissance, qui ne saurait être dans aucun être créé qui en vertu du bon plaisir et de la bonté du Créateur."
L4_CH_03,"Cette question sans doute est incomparablement plus importante que la précédente ; mais j’ose vous dire, Monsieur, que je souhaiterais qu’il fût aussi aisé de toucher les âmes pour les porter à leur bien, et de guérir les corps de leurs maladies, que je crois qu’il est en notre pouvoir de la déterminer."
L4_CH_03,"J’espère que vous l’avouerez au moins, que je le puis avancer sans choquer la modestie et sans prononcer en maître au défaut de bonnes raisons ; car, outre que je ne parle que suivant le sentiment reçu et commun, je pense d’y avoir apporté une attention non commune."
L4_CH_03,"Premièrement je vous avoue, Monsieur, que, lorsqu’on n’a que des idées confuses de la pensée et de la matière, comme l’on en a ordinairement, il ne faut pas s’étonner si l’on ne voit pas le moyen de résoudre de telles questions."
L4_CH_03,"C’est comme j’ai remarqué un peu auparavant, qu’une personne qui n’a des idées des angles d’un triangle que de la manière qu’on les a communément, ne s’avisera jamais de trouver qu’ils sont toujours égaux à deux angles droits."
L4_CH_03,"Et cette connaissance de l’intérieur de la matière fait assez voir de quoi elle est capable naturellement, et que toutes les fois que Dieu lui donnera des organes propres à exprimer le raisonnement, la substance immatérielle, qui raisonne ne manquera pas de lui être aussi donnée, en vertu de cette harmonie, qui est encore une suite naturelle des substances."
L4_CH_03,"La matière ne saurait subsister sans substances immatérielles, c’est-à-dire sans les unités ; après quoi on ne doit plus demander s’il est libre à Dieu de lui en donner ou non."
L4_CH_03,"Et, si ces substances n’avaient pas en elles la correspondance ou l’harmonie dont je viens de parler, Dieu n’agirait pas suivant l’ordre naturel."
L4_CH_03,"Quand on parle tout simplement de donner ou d’accorder des puissances, c’est retourner aux facultés nues des écoles, et se figurer des petits êtres subsistants qui peuvent entrer et sortir comme les pigeons d’un colombier."
L4_CH_03,C’est en faire des substances sans y penser.
L4_CH_03,"Les puissances primitives constituent les substances mêmes ; et les puissances dérivatives, ou si vous voulez, les facultés ne sont que des façons d’être qu’il faut dériver des substances, et on ne les dérive pas de la matière en tant qu’elle n’est que machine, c’est-à-dire en tant qu’on ne considère par abstraction que l’être incomplet de la matière première, ou le passif tout pur."
L4_CH_03,"C’est de quoi je pense que vous demeurerez d’accord, Monsieur, qu’il n’est pas dans le pouvoir d’une machine toute nue de faire naître la perception, sensation, raison."
L4_CH_03,Il faut donc qu’elles naissent.
L4_CH_03,"Vouloir que Dieu en agisse autrement et donne aux choses des accidents qui ne sont pas des façons d’être ou modifications dérivées des substances, c’est recourir aux miracles, et à ce que les écoles appelaient la puissance obédientiale par une manière d’exaltation surnaturelle, comme lorsque certains théologiens prétendent que le feu de l’enfer brûle les âmes séparées ; en quel cas l’on peut même douter si ce serait le feu qui agirait, et si Dieu ne ferait pas lui-même l’effet, en agissant au lieu du feu."
L4_CH_03,Vous me surprenez un peu par vos éclaircissements et vous allez au-devant de bien des choses que j’allais vous dire sur les bornes de nos connaissances.
L4_CH_03,"Je vous aurais dit que nous ne sommes pas dans un état de vision, comme parlent les théologiens ; que la foi et la probabilité nous doivent suffire sur plusieurs choses, et particulièrement à l’égard de l’immatérialité de l’âme ; que toutes les grandes fins de la morale et de la religion sont établies sur d’assez bons fondements sans le secours des preuves de cette immatérialité tirées de la philosophie ; et qu’il est évident que celui qui a commencé à nous faire subsister ici comme des êtres sensibles et intelligents, et qui nous a conservés plusieurs années dans cet état, peut et veut nous faire jouir encore d’un pareil état de sensibilité dans l’autre vie et nous y rendre capables de recevoir la rétribution qu’il a destinée aux hommes selon qu’ils se seront conduits dans cette vie ; enfin qu’on peut juger par la que la nécessité de se déterminer pour et contre l’immatérialité de l’âme, n’est pas si grande que des gens trop passionnés pour leurs propres sentiments ont voulu le persuader."
L4_CH_03,"J’allais vous dire tout cela, et encore davantage dans ce sens, mais je vois maintenant combien il est différent de dire que nous sommes sensibles, pensants et immortels naturellement, et que nous ne le sommes que par miracle."
L4_CH_03,"C’est un miracle en effet que je reconnais qu’il faudra admettre si l’âme n’est point immatérielle ; mais cette opinion du miracle, outre qu’elle est sans fondement, ne fera pas un assez bon effet dans l’esprit de bien des gens."
L4_CH_03,"Je vois bien aussi que de la manière que vous prenez la chose, on peut se déterminer raisonnablement sur la question présente, sans avoir besoin d’aller jouir de l’état de la vision et de se trouver dans la compagnie de ces génies supérieurs, qui pénètrent bien avant dans la constitution intérieure des choses, et dont la vue vive et perçante et le vaste champ de connaissance nous peut faire imaginer par conjecture de quel bonheur ils doivent jouir."
L4_CH_03,"J’avais cru qu’il était tout à fait au-dessus de notre connaissance « d’allier la sensation avec une matière étendue, et l’existence, avec une chose qui n’ait absolument point d’étendue »."
L4_CH_03,"C’est pourquoi je m’étais persuadé que ceux qui prenaient parti ici suivaient la méthode déraisonnable de certaines personnes qui, voyant que des choses, considérées d’un certain côté, sont incompréhensibles, se jettent tête baissée dans le parti opposé, quoi qu’il ne soit pas moins inintelligible ; ce qui venait à mon avis de ce que les uns ayant l’esprit trop enfoncé pour ainsi dire dans la matière ne sauraient accorder aucune existence à ce qui n’est pas matériel ; et les autres ne trouvant point que la pensée soit renfermée dans les facultés naturelles de la matière, en concluaient que Dieu même ne pouvait donner la vie et la perception à une substance solide sans y mettre quelque substance immatérielle, au lieu que je vois maintenant que, s’il le faisait, ce serait par un miracle, et que cette incompréhensibilité de l’union de l’âme et du corps ou de l’alliance de la sensation avec la matière semble cesser par votre hypothèse de l’accord préétabli entre des substances différentes."
L4_CH_03,"En effet, il n’y a rien d’inintelligible dans cette hypothèse nouvelle, puisqu’elle n’attribue à l’âme et aux corps que des modifications que nous expérimentons en nous et en eux, et qu’elle les établit seulement plus réglées et plus liées qu’on n’a cru jusqu’ici."
L4_CH_03,"La difficulté qui reste n’est que par rapport à ceux qui veulent imagineriez qui n’est qu’intelligible, comme s’ils voulaient voir les sons ou écouter les couleurs ; et ce sont ces gens-là qui refusent l’existence à tout ce qui n’est point étendu, ce qui les obligera de la refuser à Dieu lui-même, c’est-à-dire de renoncer aux causes et aux raisons des changements et de tels changements : ces raisons ne pouvant venir de l’étendue et des natures purement passives et pas même entièrement des natures actives particulières et inférieures sans l’acte pur et universel de la suprême substance."
L4_CH_03,Il me reste une objection au sujet des choses dont la matière est susceptible naturellement.
L4_CH_03,"Le corps, autant que nous pouvons le concevoir, n’est capable que de frapper et d’affecter un corps, et le mouvement ne peut produire autre chose que du mouvement : de sorte que, lorsque nous convenons que le corps produit le plaisir ou la douleur, ou bien l’idée d’une couleur ou d’un son, il semble que nous sommes obligés d’abandonner notre raison et d’aller au-devant de nos propres idées et d’attribuer cette production au seul bon plaisir de notre créateur."
L4_CH_03,Quelle raison aurons-nous donc de conclure qu’il n’en soit de même de la perception dans la matière ?
L4_CH_03,"Je vois à peu près ce qu’on y peut répondre, et, quoique vous en ayez déjà dit quelque chose plus d’une fois, je vous entends mieux à présent, Monsieur, que je n’avais fait."
